place_id,place_name,address,r_library,r_kidcafe,r_play,r_park,r_house
3866,서초포레스타6단지작은도서관,서울특별시 서초구 청계산로9길 1-12 611동 1층,1,0,0,0,0
3867,서초포레스타7단지풍경이있는작은도서관,서울특별시 서초구 청계산로11길 7-12 703동 지하1층,1,0,0,0,0
3868,수송작은도서관,서울특별시 서초구 신반포로41길 17 수송교회 지하1층,1,0,0,0,0
3869,시온교회 작은도서관,서울특별시 서초구 서초대로 84 시온교회 1층,1,0,0,0,0
3870,씨넷도서관,서울특별시 서초구 남부순환로 333길 36 해원빌딩 지하1층,1,0,0,0,0
3871,씨드 작은도서관,서울특별시 서초구 바우뫼로7길 16 (우면동 66-1) 대화프라자 704호,1,0,0,0,0
3872,양재 너구리 도서관,서울특별시 서초구 논현로 27길 58 2층,1,0,0,0,0
3873,양재1동작은도서관,서울특별시 서초구 바우뫼로 41 양재1동우면주민센터 2층,1,0,0,0,0
3874,양재2동작은도서관,서울특별시 서초구 마방로6길 7-40 1층,1,0,0,0,0
3875,언남돌봄 작은도서관,서울특별시 서초구 강남대로 10길 65 3층,1,0,0,0,0
3876,에코리치작은도서관,서울특별시 서초구 양재대로2길 109 103동 지하1층,1,0,0,0,0
3877,우면SH작은도서관,서울특별시 서초구 형촌길 15 (네이처힐2단지) ,1,0,0,0,0
3878,작은 새들의 합챵 작은도서관,서울특별시 서초구 서초대로 34가길 52,1,0,0,0,0
3879,잠원도서관,서울특별시 서초구 나루터로 38,1,0,0,0,0
3880,지혜의숲작은도서관,서울특별시 서초구 청계산로7길 43 서초포레스타5단지 503동 2층,1,0,0,0,0
3881,포레스타2단지숲속별작은도서관,서울특별시 서초구 헌릉로8길 45 212동 지하1층,1,0,0,0,0
3882,하늘샘 작은도서관,서울특별시 서초구 헌릉로8길 10-12 1층 8호,1,0,0,0,0
3883,금호1가동북카페책단지꿀단지,서울특별시 성동구 행당로 15 금호1가동주민센터 1층,1,0,0,0,0
3884,금호2.3가어린이작은도서관,"서울특별시 성동구 무수막18길 1 금호2,3가동주민센터 2층",1,0,0,0,0
3885,금호4가어린이작은도서관,서울특별시 성동구 독서당로46길 26 금호4가동주민센터 3층 ,1,0,0,0,0
3886,꿈샘작은도서관,서울특별시 성동구 한림말길 33 1층 ,1,0,0,0,0
3887,꿈터어린이도서관,서울특별시 성동구 사근동9가길 23 별관 1층,1,0,0,0,0
3888,독서당 작은도서관,서울특별시 성동구 독서당로 63길 57-1,1,0,0,0,0
3889,뚝섬 작은도서관,"서울특별시 성동구 성수이로 108, 3층",1,0,0,0,0
3890,라보 작은도서관,"서울특별시 성동구 성수일로12길 20, 2층 헬로우뮤지움",1,0,0,0,0
3891,마장동작은도서관,서울특별시 성동구 마장로42길 11 마장동주민센터 2층,1,0,0,0,0
3892,무학도서관,서울특별시 성동구 행당로 123 무학교회 별관 지하 1층,1,0,0,0,0
3893,복합문화공간 청강엔(&),서울특별시 성동구 서울숲4길 13,1,0,0,0,0
3894,사근동어린이놀이터도서관,서울특별시 성동구 사근동길 45-8 사근동주민센터 사근동공공복합청사 지하 1층,1,0,0,0,0
3895,서연푸른꿈터문고,서울특별시 성동구 독서당로 175 옥수그린상가 3층 서연교회 ,1,0,0,0,0
3896,성락도서관,서울특별시 성동구 성수일로10길 33 성락성결교회 5층 506호 ,1,0,0,0,0
3897,성수1가2동작은도서관,서울특별시 성동구 왕십리로 5길 3 성수1가2동주민센터 ,1,0,0,0,0
3898,성수1가제1동작은도서관,서울특별시 성동구 뚝섬로3길 18 성수1가1동주민센터 2층 로비,1,0,0,0,0
3899,성수2가제1동작은도서관,서울특별시 성동구 뚝섬로 385-19 성수2가1동주민센터 2층,1,0,0,0,0
3900,성수2가제3동작은도서관,서울특별시 성동구 광나루로2길 35 성수2가3동주민센터 5층,1,0,0,0,0
3901,송정동늘푸른작은도서관,서울특별시 성동구 송정14길 19 송정동주민자치회관 3층,1,0,0,0,0
3902,대림아파트작은도서관,서울특별시 성북구 길음로 118 414동 지하1층,1,0,0,0,0
3903,어린이도서관책읽는엄마책읽는아이,서울특별시 성동구 매봉18길 11(금호동3가) 마을소통공간 산책 1층,1,0,0,0,0
3904,옥수동 작은도서관,서울특별시 성동구 독서당로 203 옥수동 공공복합청사 5층(옥수동),1,0,0,0,0
3905,올리브나무작은도서관,서울특별시 성동구 독서당로 227 옥수교회 4층 ,1,0,0,0,0
3906,왕십리도서관,서울특별시 성동구 난계로 160 대한예수교장로회 왕십리교회  5층,1,0,0,0,0
3907,왕십리도선동희망문고,서울특별시 성동구 마장로 141 왕십리도선동주민센터 2층 ,1,0,0,0,0
3908,왕십리제2동작은도서관,서울특별시 성동구 무학봉길 69 왕십리2동주민센터 3층,1,0,0,0,0
3909,용답동어린이작은도서관,서울특별시 성동구 용답중앙23길20 용답동주민센터 2층 ,1,0,0,0,0
3910,응봉동어린이작은도서관,서울특별시 성동구 독서당로 424 응봉동주민센터 2층,1,0,0,0,0
3911,작은도서관 그림,"서울특별시 성동구 둘레11길 10-24, 1층",1,0,0,0,0
3912,하이리딩 작은도서관,서울특별시 성동구 마장로39가길 40 ,1,0,0,0,0
3913,행당2동어린이작은도서관,서울특별시 성동구 행당로9길 9 행당2동주민센터 ,1,0,0,0,0
3914,곰세마리어린이도서관,서울특별시 성북구 삼선교로 54 본교회 3층,1,0,0,0,0
3915,글빛누리작은도서관,서울특별시 성북구 삼선교로16길 35 삼선SK뷰아파트 105동,1,0,0,0,0
3916,기쁨이자라는작은도서관,서울특별시 성북구 종암로9길 25 극동아파트 상가 202호,1,0,0,0,0
3917,길상도서관,서울특별시 선잠로5길 68 길상사 ,1,0,0,0,0
3918,길음1동새마을문고,서울특별시 길음로 92 길음1동주민센터 3층,1,0,0,0,0
3919,길음2동새마을문고,서울특별시 성북구 삼양로2길 70 길음2동주민센터,1,0,0,0,0
3920,길음뉴타운푸르지오도서관,서울특별시 성북구 길음로 119 길음뉴타운 1280번지 대우아파트 211동 앞,1,0,0,0,0
3921,길음동 작은도서관,서울특별시 성북구 길음로15길 23 새생명교회 B1층,1,0,0,0,0
3922,길음동부센트레빌어린이글마당,서울특별시 성북구 숭인로2길 61 길음동동부센트레빌아파트 관리동 1층,1,0,0,0,0
3923,꿈의숲푸르지오키즈&맘북카페,서울특별시 성북구 오패산로 16가길 40 꿈의숲푸르지오아파트 ,1,0,0,0,0
3924,꿈터작은도서관,서울특별시 성북구 정릉로 305 경남아파트 상가 204호 3층,1,0,0,0,0
3925,꿈틀도서관,서울특별시 성북구 종암로 214-6 나눔의집 1층 꿈,1,0,0,0,0
3926,다슬도서관,서울특별시 성북구 장월로 89-10 1층,1,0,0,0,0
3927,푸른꿈작은도서관,서울특별시 성북구 삼선교로 59-1(삼선동 4가),1,0,0,0,0
3928,돈암2동새마을문고,서울특별시 성북구 흥천사길 7 돈암2동주민센터 2층,1,0,0,0,0
3929,돌리네책빵,서울특별시 성북구 한천로82길 11 2층,1,0,0,0,0
3930,뒤죽박죽도서관,서울특별시 성북구 서경로2길 21 1층,1,0,0,0,0
3931,래미안석관북카페,서울특별시 성북구 화랑로 214 관리동(2층),1,0,0,0,0
3932,보문동새마을문고,서울특별시 성북구 안암로3길 35 보문동주민센터 2층,1,0,0,0,0
3933,북악하늘작은도서관,"서울특별시 성북구 북악산로1다길 26, (정릉동) 현대빌리지 B01호",1,0,0,0,0
3934,북적book적,"서울특별시 성북구 아리랑로 68(돈암동, 돈암 힐스테이트 아파트)",1,0,0,0,0
3935,삼선푸르지오작은도서관,서울특별시 성북구 보문로29다길 31 (삼선푸르지오아파트) ,1,0,0,0,0
3936,생명의전화종합사회복지관가족도서관,서울특별시 성북구 오패산로 21 생명의전화(종합복지관) 3층,1,0,0,0,0
3937,서경로꿈마루도서관,서울특별시 성북구 서경로 94-1(정릉동) ,1,0,0,0,0
3938,석관동새마을문고,서울특별시 성북구 화랑로 296 석관동주민센터 3층,1,0,0,0,0
3939,성광작은도서관,서울특별시 성북구 보국문로16길 87 예수교 대한성결교회 성광교회,1,0,0,0,0
3940,성북동새마을문고,서울특별시 성북구 성북로 37 성북동주민센터 2층,1,0,0,0,0
3941,성북동작은도서관,서울특별시 성북구 성북로 65-4(성북동) 성북중앙교회 2층,1,0,0,0,0
3942,성북이음도서관,서울특별시 성북구 보문로 168(삼선동5가) 성북구청 12층,1,0,0,0,0
3943,세레니티문고,서울특별시 성북구 종암로23길 35 래미안 세레니티 205동 로비층,1,0,0,0,0
3944,소리마을작은도서관,서울특별시 성북구 삼양로9길 14-7 2층,1,0,0,0,0
3945,시온성 작은도서관,서울특별시 성북구 종암로30길 50 (종암동),1,0,0,0,0
3946,아띠작은도서관,서울특별시 성북구 서경로 63 2층,1,0,0,0,0
3947,안암동새마을문고,서울특별시 성북구 고려대로 16(안암동2가) 안암동주민센터 2층,1,0,0,0,0
3948,어울림북터작은도서관,"서울특별시 성북구 동소문로34길 73(돈암동, 길음역 금호어울림 센터힐) 103동",1,0,0,0,0
3949,오동숲속도서관,서울특별시 성북구 화랑로13가길 110-10 (하월곡동),1,0,0,0,0
3950,와글와글작은도서관,"서울특별시 성북구 길음로 141, (길음동, 신안아파트)",1,0,0,0,0
3951,우리들문고작은도서관,서울특별시 성북구 돌곶이로 157 한전빌딩 4층,1,0,0,0,0
3952,월곡1동새마을문고,서울특별시 성북구 오패산로 96 월곡1동주민센터,1,0,0,0,0
3953,월곡두산공감작은도서관,서울특별시 성북구 오패산로 46,1,0,0,0,0
3954,은혜로운 작은도서관,서울특별시 성북구 월곡로4길 17 1층,1,0,0,0,0
3955,작은도서관핸드인핸드,서울특별시 성북구 종암로14길 12-16 1층,1,0,0,0,0
3956,장암교회쉴만한물가작은도서관,서울특별시 성북구 월곡로5길 39 대한예수교장로회장암교회 1층,1,0,0,0,0
3957,장월SH빌작은도서관,서울특별시 성북구 한천로 101길 54 장월SH빌1단지아파트 103동 ,1,0,0,0,0
3958,장위1동새마을문고,서울특별시 성북구 장위로 61 장위1동주민센터 2층,1,0,0,0,0
3959,정든마을 작은도서관,서울특별시 성북구 솔샘로6길 18-8 2-3층,1,0,0,0,0
3960,정릉1동새마을문고,서울특별시 성북구 정릉로38마길 33 정릉1동주민센터 2층,1,0,0,0,0
3961,정릉4동새마을문고,서울특별시 성북구 보국문로 106-1 정릉4동주민센터 2층,1,0,0,0,0
3962,정릉푸르지오북카페,서울특별시 성북구 보국문로 19 정릉푸르지오아파트 관리동,1,0,0,0,0
3963,정인꿈땅도서관,서울특별시 성북구 서경로6길 70(길음동) 1층,1,0,0,0,0
3964,종암2차SK뷰(아)작은도서관,서울특별시 성북구 종암로 24길 35 종암2차SK뷰아파트,1,0,0,0,0
3965,종암동새마을문고,서울특별시 성북구 종암로 98-8 종암동주민센터 종암동 주민센터 2층,1,0,0,0,0
3966,큰꿈도서관,서울특별시 은평구 진관2로 57-37(은평뉴타운우물골) 244동 지하1층 ,1,0,0,0,0
3967,푸른하늘작은도서관,서울특별시 성북구 화랑로 38길 21,1,0,0,0,0
3968,하늘비전작은도서관,"서울특별시 성북구 지봉로20길 47, (보문동5가) 1층",1,0,0,0,0
3969,한뜰작은도서관,서울특별시 성북구 고려대로1길 17(보문동1가) 보문중앙교회 2층,1,0,0,0,0
3970,한신휴(아)북카페,서울특별시 성북구 동소문로 15길 99 한신휴아파트,1,0,0,0,0
3971,휴먼빌작은도서관,"서울특별시 성북구 아리랑로 89, (돈암동, 일신건영휴먼빌아파트) 106동 옆 ",1,0,0,0,0
3972,힐스테이트별빛작은도서관,서울특별시 성북구 낙산길 243-15 삼선힐스테이트아파트,1,0,0,0,0
3973,Book積북적도서관,서울특별시 송파구 가락로 245 진성빌딩 2층 와이즈더샵상가 Y210호,1,0,0,0,0
3974,THEBRIDGE작은도서관,서울특별시 송파구 동남로24길 11 2층,1,0,0,0,0
3975,가락2동새마을문고(로즈마리작은도서관),서울특별시 송파구 중대로20길 6 가락2동주민센터 1층 ,1,0,0,0,0
3976,가락본동새마을문고(글향기작은도서관),서울특별시 송파구 송파대로28길 39 가락본동주민센터 1층 ,1,0,0,0,0
3977,가락쌍용,서울특별시 송파구  동남로 193 ,1,0,0,0,0
3978,거여1동새마을문고,서울특별시 송파구 오금로53길 32 거여1동주민센터 3층,1,0,0,0,0
3979,거여2동새마을문고(거여2동작은도서관),서울특별시 송파구 거마로2길 19 거여2동주민센터 2층,1,0,0,0,0
3980,거여3단지SH,서울특별시 송파구 양산로2길 44,1,0,0,0,0
3981,겨자씨,서울특별시 송파구 오금로 407,1,0,0,0,0
3982,고려작은도서관,서울특별시 송파구 백제고분로 11길 35 ,1,0,0,0,0
3983,글벗SH작은도서관,서울특별시 송파구 위례순환로 477 위례포레샤인아파트 2302동 1층,1,0,0,0,0
3984,꿈꾸는작은도서관,서울특별시 송파구 동남로 280 성진빌딩 4층,1,0,0,0,0
3985,꿈이자라는땅작은도서관,서울특별시 송파구 마천로35길 19 비손빌딩 2층 ,1,0,0,0,0
3986,누리미좋은물결작은도서관,서울특별시 송파구 성내천로 230 4층,1,0,0,0,0
3987,다우리작은도서관,서울특별시 송파구 성내천로 100 진미식품 143-6,1,0,0,0,0
3988,대한체육회작은도서관,서울특별시 송파구 올림픽로 424 올림픽회관 10층,1,0,0,0,0
3989,더미소작은도서관,서울특별시 송파구 오금로35길 17 오금현대아파트B상가 205,1,0,0,0,0
3990,더믹스만드는작은도서관,서울특별시 송파구 삼전로 38 2층,1,0,0,0,0
3991,레미니스SH작은도서관,서울특별시 송파구 성내천로 6 송파레미니스 103-905,1,0,0,0,0
3992,마중물작은도서관,서울특별시 송파구 한가람로 478 2층,1,0,0,0,0
3993,마천1동새마을문고,서울특별시 송파구 마천로 303 마천1동주민센터 1층 ,1,0,0,0,0
3994,마천2동새마을문고(글수레작은도서관),서울특별시 송파구 마천로 287 마천2동 주민센터 2층,1,0,0,0,0
3995,마천하늘꿈작은도서관,서울특별시 송파구 거마로 22길 49 범양빌딩 하늘사닥다리교회 3층,1,0,0,0,0
3996,문정1동새마을문고(느티나무작은도서관),서울특별시 송파구 동남로 116 문정1동주민센터 2층 ,1,0,0,0,0
3997,문정2동새마을문고(숯내작은도서관),서울특별시 송파구 중대로 16 문정2동 주민센터 1층 ,1,0,0,0,0
3998,방이1동새마을문고,서울특별시 송파구 위례성대로16길 22 방이1동주민센터 2층 ,1,0,0,0,0
3999,방이2동새마을문고(방이2동작은도서관),서울특별시 송파구 백제고분로 495 방이2동주민센터 1층 ,1,0,0,0,0
4000,쁘레네작은도서관별찌,"서울특별시 송파구 오금로46길 11, 2층 202호",1,0,0,0,0
4001,삼전동새마을문고(삼학사작은도서관),서울특별시 송파구 백제고분로 236 삼전동주민센터 2층 ,1,0,0,0,0
4002,새비전도서관,서울특별시 송파구 거마로7길 44(거여동) 2층,1,0,0,0,0
4003,소나무언덕1호작은도서관,서울특별시 송파구 올림픽로47길9 3층,1,0,0,0,0
4004,소나무언덕4호작은도서관,서울특별시 송파구 송이로 34 구 송파2동치안센터,1,0,0,0,0
4005,송파 꿈꾸는 작은도서관,"서울특별시 송파구 동남로 341, 송파레미니스 2단지 주민공동시설 1의 2층 ",1,0,0,0,0
4006,송파1동새마을문고,서울특별시 송파구 백제고분로392 송파1동주민센터 2층 ,1,0,0,0,0
4007,송파2동새마을문고,서울특별시 송파구 송이로 32 송파2동주민센터 2층,1,0,0,0,0
4008,송파꿈에그린작은도서관,서울특별시 송파구 위례광장로 121 2401동 1층,1,0,0,0,0
4009,송파두리호수,서울특별시 송파구 위례송파로 80,1,0,0,0,0
4010,송파파크데일1단지도서관,서울특별시 송파구 성내천로37길 37 송파파크데일1단지 582,1,0,0,0,0
4011,송파한라비발디작은도서관(위례22단지),서울특별시 송파구 위례광장로 163 아파트관리사무소 아파트 관리사무소(위례동 주민센터 옆),1,0,0,0,0
4012,스토리빈작은도서관,서울특별시 송파구 중대로 56 국제빌딩 2층 203호 ,1,0,0,0,0
4013,스토리지작은영어도서관,서울특별시 송파구 문정로13길 15 102,1,0,0,0,0
4014,아름다운꿈작은도서관,서울특별시 송파구 마천로 305 3층 3층,1,0,0,0,0
4015,예꿈틀어린이도서관,"서울특별시 송파구 오금로46길 28, 중원빌딩3층 ",1,0,0,0,0
4016,예인작은도서관,서울특별시 송파구 문정로11길 16 신안빌라상가 2층 201호 ,1,0,0,0,0
4017,오금동새마을문고(오동나무작은도서관),서울특별시 송파구 중대로25길 5 오금동주민센터 2층 ,1,0,0,0,0
4018,오륜동새마을문고,서울특별시 송파구 양재대로 1232 오륜동주민센터 3층,1,0,0,0,0
4019,우리 작은도서관,"서울특별시 송파구 마천로41길17, 3층(영흥교회) 3층",1,0,0,0,0
4020,위례글숲,서울특별시 송파구 위례송파로40,1,0,0,0,0
4021,은송愛書家작은도서관,서울특별시 송파구 올림픽로49길 8 지하1층 ,1,0,0,0,0
4022,이사랑나눔도서관,서울특별시 송파구 마천로 291(마천동) 거여제일교회 마천빌딩 3층,1,0,0,0,0
4023,이편한세상송파파크센트럴,서울특별시 송파구 오금로 551,1,0,0,0,0
4024,잠실3동새마을문고,서울특별시 송파구 잠실로 51-29 잠실3동주민센터 2층 ,1,0,0,0,0
4025,잠실4동새마을문고,서울특별시 송파구 올림픽로35길 16 잠실4동주민센터 2층,1,0,0,0,0
4026,잠실6동새마을문고(장미마을작은도서관),서울특별시 송파구 올림픽로35길 120 잠실6동주민센터 3층 ,1,0,0,0,0
4027,잠실7동새마을문고,서울특별시 송파구 올림픽로4길 17 송파문화원 1층 ,1,0,0,0,0
4028,잠실본동새마을문고,서울특별시 송파구 백제고분로15길 9 잠실본동주민센터 1층,1,0,0,0,0
4029,잠실참좋은작은도서관,서울특별시 송파구 올림픽로 145 리센츠상가 5층 22호 ,1,0,0,0,0
4030,장지동새마을문고,서울특별시 송파구 새말로19길 6 장지동주민센터 2층 ,1,0,0,0,0
4031,좋은맘,서울특별시 송파구 위례광장로 170,1,0,0,0,0
4032,주님의교회문고,"서울특별시 송파구 올림픽로4길 16, 주님의 교회 5층 ",1,0,0,0,0
4033,즐거운가작은도서관,서울특별시 송파구 새말로 149-1(문정동) 지층,1,0,0,0,0
4034,참벗영어작은도서관,서울특별시 송파구 백제고분로46길 20 3층,1,0,0,0,0
4035,참좋은작은도서관,서울특별시 송파구 송이로 26길 16-68 지층,1,0,0,0,0
4036,책읽는나무의자,서울특별시 송파구 토성로19길 7 지하,1,0,0,0,0
4037,푸른도서관,서울특별시 송파구 위례광장로 185 2층 ,1,0,0,0,0
4038,풍납1동새마을문고(바람드리작은도서관),서울특별시 송파구 천호대로152길 7 풍납1동주민센터 솔바람복지관1층,1,0,0,0,0
4039,하늘꿈작은도서관,서울특별시 송파구 오금로 473,1,0,0,0,0
4040,하품작은도서관,"서울특별시 송파구 새말로 6길 5, 송파교회(문정동71-5) ",1,0,0,0,0
4041,한국근현대사작은도서관,서울특별시 송파구 중대로20길 51 지하1층,1,0,0,0,0
4042,한아람작은도서관,서울특별시 송파구 성내천로47길 38 송파파크데일2단지 607,1,0,0,0,0
4043,헬리오시티작은도서관,"서울특별시 송파구 송파대로 345 (407동 지하 관리사무소옆, 에듀존)  지하",1,0,0,0,0
4044,7단지 작은도서관,서울특별시 양천구 목동로 212(목동) ,1,0,0,0,0
4045,K-Culture 작은도서관,서울특별시 양천구 목동로3길 57 ,1,0,0,0,0
4046,고맙습니다 신정3동 작은도서관,서울특별시 양천구 중앙로 209 신정3동주민센터 2층,1,0,0,0,0
4047,고운달작은도서관,서울특별시 양천구 곰달래로1길 38 신월1동주민센터 2층,1,0,0,0,0
4048,고운맘작은도서관,서울특별시 양천구 중앙로53길 47 신월2동주민센터 2층,1,0,0,0,0
4049,그루터기,서울특별시 양천구 신정이펜2로 55 ,1,0,0,0,0
4050,글바라기 (이펜1),서울특별시 양천구 신정이펜1로 99(신정동) ,1,0,0,0,0
4051,기쁨을나누는작은도서관,서울특별시 양천구 월정로 62(신월동) ,1,0,0,0,0
4052,깐 작은도서관,서울특별시 양천구 지양로7길 27 (신월동),1,0,0,0,0
4053,꿈꾸는도서관,서울특별시 양천구 신월로24길 19 상아아름아파트 B101,1,0,0,0,0
4054,꿈자람작은도서관,서울특별시 양천구 목동중앙남로16나길 55 목3동주민센터 2층,1,0,0,0,0
4055,넓은들 작은도서관,서울특별시 양천구 남부순환로88길 5-7 현장민원실 1층,1,0,0,0,0
4056,달마을작은도서관,서울특별시 양천구 목동중앙본로 120 목2동주민센터 2층,1,0,0,0,0
4057,달빛마을작은도서관,서울특별시 양천구 남부순환로54길 5 신월3동주민센터 2층,1,0,0,0,0
4058,마을도서관 (학마을2단지) - 장기휴관,서울특별시 양천구 신정로14길 1(신정동) ,1,0,0,0,0
4059,마을속 도서관 나무그늘 (이펜3),서울특별시 양천구 신정이펜1로 50(신정동) ,1,0,0,0,0
4060,목1동도서방,서울특별시 양천구 목동서로 192 목1동주민센터 2층,1,0,0,0,0
4061,사랑방문고 (이펜5),서울특별시 양천구 신정이펜1로 27(신정동) ,1,0,0,0,0
4062,새희망작은도서관,서울특별시 양천구 지양로 96(신월동) ,1,0,0,0,0
4063,생명샘 작은도서관,서울특별시 양천구 목동중앙본로3길 10(목동) ,1,0,0,0,0
4064,소담 작은도서관,서울특별시 양천구 목동중앙본로20길 61(목동) 102호,1,0,0,0,0
4065,숲 속 북카페,서울특별시 양천구 신정로 110(신정동) ,1,0,0,0,0
4066,신월7동도서방,서울특별시 양천구 남부순환로70길 16-3 신월7동주민센터 남부순환로 70길 16-3,1,0,0,0,0
4067,신정1동그린나래작은도서관,서울특별시 양천구 중앙로32길 1 신정1동주민센터 중앙로 32길 1,1,0,0,0,0
4068,신정6동도서방,서울특별시 양천구 목동서로 353 목동서로 353,1,0,0,0,0
4069,신정7동도서방,서울특별시 양천구 목동동로 37 목동동로 37,1,0,0,0,0
4070,아인어린이작은도서관,"서울특별시 양천구 신정로 13길 21, 3층 ",1,0,0,0,0
4071,에듀카페맘,"서울특별시 양천구 월정로48길 15-2 1,2층",1,0,0,0,0
4072,에듀카페맘작은도서관,서울특별시 양천구 월정로48길 15-2,1,0,0,0,0
4073,엘벧엘 T.C.S. 작은도서관,서울특별시 양천구 지양로2길 30  ,1,0,0,0,0
4074,연세 작은도서관,서울특별시 양천구 오목로 64-3(신월동) 2층,1,0,0,0,0
4075,와라미 중영 어린이도서관,서울특별시 양천구 목동중앙본로3길 10,1,0,0,0,0
4076,은행정책마당,서울특별시 양천구 오목로 110 2층,1,0,0,0,0
4077,이레작은도서관,서울특별시 양천구 목동중앙남로 57-7 ,1,0,0,0,0
4078,작은도서관내일새싹,서울특별시?양천구?월정로50길?6(신월동) ,1,0,0,0,0
4079,지양마을작은도서관,서울특별시 양천구 지양로17길 33 지양로17길33,1,0,0,0,0
4080,책읽는쉼터,서울특별시 양천구 목동동로 10 목동신시가지아파트11단지 관리사무소,1,0,0,0,0
4081,토라작은도서관,서울특별시 양천구 목동동로 171-3,1,0,0,0,0
4082,푸른나래어린이도서관,서울특별시 양천구 남부순환로 340 일성빌딩 3층,1,0,0,0,0
4083,푸른마을해바라기작은도서관(푸른마을1단지),서울특별시 양천구 신정로7길 70 푸른마을아파트 1단지,1,0,0,0,0
4084,한사랑작은도서관,서울특별시 양천구 목동동로 33 ,1,0,0,0,0
4085,한어울터(신정이펜4단지),서울특별시 양천구 신정이펜1로 51 신정이펜하우스 4단지,1,0,0,0,0
4086,행복둥지 작은도서관,서울특별시 양천구 신월로24길 8 304호,1,0,0,0,0
4087,행복한도서관,서울특별시 양천구 목동로15길 16-1 지층,1,0,0,0,0
4088,호롱불작은도서관,서울특별시 양천구 목동동로 152 신정2동주민센터 목동동로 152,1,0,0,0,0
4089,H HOUSE 라이브러리,서울특별시 영등포구 시흥대로 595 대림뉴스테이 201호,1,0,0,0,0
4090,e편한세상영등포아델포레작은도서관,서울특별시 영등포구 신길로29,1,0,0,0,0
4091,꿈나무작은도서관,서울특별시 영등포구 도림로39길 9,1,0,0,0,0
4092,꿈이있는 작은도서관,서울특별시 영등포구 신풍로16길 1 ,1,0,0,0,0
4093,꿈이있는도서관,서울특별시 강서구 강서로47길 108 마곡수명산파크 1단지,1,0,0,0,0
4094,꿈터마을도서관,서울특별시 영등포구 도림로 264 신길5동주민센터,1,0,0,0,0
4095,나무야작은도서관,"서울특별시 영등포구 영신로 19길24,2층",1,0,0,0,0
4096,당산1동 공립작은도서관,서울특별시 영등포구 양산로23길 11,1,0,0,0,0
4097,당산2동 공립작은도서관,서울특별시 영등포구 당산로41가길 77,1,0,0,0,0
4098,"당성책세상, 우리세상 문고",서울특별시 영등포구 당산로 16길 25 2층,1,0,0,0,0
4099,대림1동작은도서관,서울특별시 영등포구 디지털로436,1,0,0,0,0
4100,대림2동작은도서관,서울특별시 영등포구 대림로23길25 어린이집 4층,1,0,0,0,0
4101,도란도란 에스티움 작은도서관,서울특별시 영등포구 신풍로 77 ,1,0,0,0,0
4102,동네작은도서관,서울특별시 영등포구 당산로 214 당산 삼성래미안 4차아파트 상가1동 B1호 ,1,0,0,0,0
4103,두껍아두껍아어린이도서관,서울특별시 영등포구 디지털로 412 2층 ,1,0,0,0,0
4104,두날개작은도서관,서울특별시 영등포구 가마산로 333 유현빌딩 3층,1,0,0,0,0
4105,드나드리마을도서관,서울특별시 영등포구 신길로42길 1 신길4동주민센터 209-102,1,0,0,0,0
4106,마음서랍마을도서관,서울특별시 영등포구 여의대방로43길10 신길7동 주민센터 5층,1,0,0,0,0
4107,목화마을작은도서관,"서울특별시 영등포구 선유로13길 25, (문래동6가) 에이스하이테크시티2차 218호",1,0,0,0,0
4108,문래동작은도서관,서울특별시 영등포구 도림로141가길 16,1,0,0,0,0
4109,문래자이문고,서울특별시 영등포구 문래동3가 54번지 102-1,1,0,0,0,0
4110,밤동산작은도서관,서울특별시 영등포구 여의대방로61길 18-2,1,0,0,0,0
4111,북마크어린이도서관,서울특별시 영등포구 선유로277-9 ,1,0,0,0,0
4112,생각나무마을도서관,서울특별시 영등포구 신길로41라길 13-8 신길3동주민센터 2층,1,0,0,0,0
4113,서울하우징랩SH 작은도서관,"서울특별시 영등포구 영신로 183, 서울하우징랩",1,0,0,0,0
4114,신길1동작은도서관,서울특별시 영등포구 영등포로84길 24-5 신길종합사회복지관,1,0,0,0,0
4115,신길6동작은도서관,서울특별시 영등포구 대방천로 193 구립신길6동복지회관,1,0,0,0,0
4116,쌍용도서관,서울특별시 영등포구 도영로7길 15 쌍용플레티넘시티 104동 2층 ,1,0,0,0,0
4117,양평1동작은도서관,서울특별시 영등포구 영등포로 11길 12 양평1동주민센터 211-1,1,0,0,0,0
4118,양평2동작은도서관,서울특별시 영등포구 선유로47길30 양평2동주민센터4층,1,0,0,0,0
4119,언니네작은도서관,서울특별시 영등포구 대림로35길 13 2층 미루빌딩 4층,1,0,0,0,0
4120,에듀까페맘작은도서관,서울특별시 영등포구 대방천로 140-1 신길동,1,0,0,0,0
4121,여의동작은도서관,서울특별시 영등포구 국제금융로 124 여의동주민센터 3층,1,0,0,0,0
4122,영등포동작은도서관,서울특별시 영등포구 국회대로44길4 자치회관 1층,1,0,0,0,0
4123,영등포본동작은도서관,서울특별시 영등포구 신길로61길 17 영등포본동주민센터 3층,1,0,0,0,0
4124,요셉의원작은도서관,서울특별시 영등포구 경인로 100길 6 ,1,0,0,0,0
4125,입암도서관 (구 도림도서관),서울특별시 영등포구 도영로 37 도림교회 사회봉사관 2층,1,0,0,0,0
4126,조롱박작은도서관,서울특별시 영등포구 대림로8길 13-1,1,0,0,0,0
4127,조이비전스쿨 작은도서관,서울특별시 영등포구 국제금융로 112,1,0,0,0,0
